-0.01597355	-0.041408997	-0.054325704	-0.021600854	-0.0718015	0.025980573	-0.047584634	0.004337359	-0.040329248	-0.06776468	-0.04921196	-0.040736448	-0.13438828	0.06925991	0.05819094	0.058368113
0.07242231	-0.046645753	-0.038524445	0.0016869281	-0.07257034	0.047092114	-0.08353546	-0.0089173075	-0.022260534	0.010973118	0.0022910258	-0.046104476	-0.09848728	0.018559525	0.03997303	0.093570694
0.004729333	-0.067054175	0.031323686	-0.0366375	-0.014971492	0.018244395	-0.08827023	-0.011251961	-0.021608826	-0.057282265	-0.06950179	-0.04599607	-0.107175	-0.039254006	-0.0129640475	0.15286407
-0.025415303	0.059439834	-0.046433162	-0.01657172	-0.11969242	0.016076865	-0.07109743	-0.030744033	0.030292861	0.024481669	0.0067917495	-0.08704704	-0.15593624	0.0128019145	-0.037103202	0.1057568
-0.058638286	-0.026880769	-0.027780566	-0.070497	0.0024233307	0.07615753	-0.02408075	-0.018258141	-0.0043648737	-0.023000728	-0.037776936	-0.007650753	-0.11788607	0.025092242	0.05778794	0.06754034
-0.007221462	-0.014822241	0.0073264115	-0.028928664	-0.075939775	0.0046464745	-0.093227044	0.0016360471	0.035873085	0.043890804	0.026895054	-0.054166537	-0.11521569	0.026960136	0.05451163	0.024372494
0.014511086	-0.10742177	-0.047713477	0.052308086	-0.01694787	-0.005897006	-0.03824455	-0.06291855	-0.08680666	-0.052924175	-0.020212477	-0.020713286	-0.24453574	-0.03214433	-0.04626308	0.10317935
-0.013073368	-0.07868934	-0.08354291	-0.004143047	-0.08168096	0.024307622	-0.04599624	0.01093868	-0.029918885	0.022167612	0.036553536	-0.09996946	-0.08638743	-0.007508655	0.04040857	0.021846982
0.0053283703	-0.02922281	0.029029876	-0.0017312708	-0.06510612	-0.015307896	-0.076603316	-0.038920246	0.008306363	0.01750966	-0.015733715	-0.071305834	-0.13039538	-0.020021062	0.026150512	0.015627736
-0.017525112	-0.078574575	0.07156007	-0.0039155525	-0.060365446	0.023749648	-0.07941242	0.07308943	-0.028287878	0.023835158	-0.011909269	-0.119227946	-0.14301424	0.03588986	-0.019245887	0.07907868
0.044749606	-0.032735202	0.03588378	0.00395684	-0.014850147	0.1317613	-0.008724016	0.028362576	-0.059592485	0.0071550445	-0.031768516	-0.095865756	-0.12880604	0.015688725	0.08686711	-0.02299982
0.07546405	0.030881403	0.016065298	0.014915337	-0.05869705	0.093394555	0.018729826	-0.09046639	0.023620334	0.011846131	-0.051360548	-0.094288826	-0.13994978	0.006123731	0.021841438	-0.0333126
0.015370091	-0.06510139	-0.073781945	-0.05831062	-0.06099371	0.02138816	-0.014392601	0.023848156	-0.040993597	-0.00738624	-0.0020404109	-0.08788037	-0.09949702	-0.09379987	-0.0004202146	0.05392667
-0.0026047959	-0.089210935	0.011521229	-0.049735624	-0.072109036	0.014731307	0.021738226	-0.080288194	0.0076867295	-0.02948627	0.0009864947	0.010258281	-0.20522788	-0.06757243	0.015925555	-0.013728723
-0.004853234	-0.09440864	0.04789305	0.055098142	-0.025011819	-0.09055949	-0.040217713	0.011237028	0.041554473	-0.042126667	-0.0441084	-0.052320603	-0.20597044	0.031324074	0.04510746	0.06223883
0.12492939	0.013340656	-0.0119562475	-0.0060187336	-0.050123233	-0.04583759	-0.043705966	0.019315679	0.046365798	-0.040588003	0.026730573	-0.06831289	0.0075267777	0.06764503	0.053493965	0.041458987
0.07857477	-0.020750133	-0.10471585	-0.048183426	-0.03329371	0.00019926767	-0.06174564	0.053070508	-0.01917829	-0.006085306	0.004299796	-0.0331653	-0.13103995	0.060126707	0.038112186	0.028971309
0.03349048	-0.04017743	0.017992342	-0.031620998	0.007866089	0.0667163	0.004322123	0.0017580688	0.08076167	0.002146633	0.004886089	-0.028496096	-0.047151007	-0.013808339	0.06790394	0.027789736
0.0020920152	-0.06539293	-0.0051513077	-0.021559633	0.013290312	0.14246757	-0.018458083	-0.034597393	0.030465735	0.06298133	-0.006653784	-0.05741168	-0.09735123	0.02753296	-0.03870151	-0.030757017
0.051719245	-0.008325023	0.0034173992	-0.09042566	-0.06668597	0.03486655	-0.023279589	0.009134065	-0.028944943	0.024985334	-0.03909536	-0.11834098	-0.15868604	-0.10404112	0.003556816	0.051924404
-0.02456656	0.057338383	-0.061434478	-0.006375089	-0.061880454	-0.02814483	-0.06778441	-0.011185076	-0.039247185	-0.00199991	0.01907131	0.07641969	-0.046369664	0.015816256	-0.07562971	-0.024094786
-0.029211449	-0.027294733	-0.028251639	-0.016253414	-0.10075281	-0.007681101	0.035389453	-0.059003152	0.035066985	0.004340788	0.02063237	0.046851903	0.10987714	-0.119159944	0.04864254	-0.018491888
-0.09300067	0.053884618	0.010324058	0.011403847	-0.00823438	0.08202766	-0.12938994	0.15557508	0.045839027	0.07346267	-0.04701997	0.054225538	-0.13745649	0.072869	-0.0025380657	0.16080874
0.03417303	-0.040740415	0.007052211	-0.08877776	-0.09599157	0.040560406	0.0074972836	0.04327726	-0.0001908422	-0.045397263	0.04470015	-0.02484427	-0.12208634	-0.036845032	-0.074858285	0.06659115
-0.11344153	-0.022961244	-0.019247038	-0.022889795	-0.058383938	0.08227591	-0.046624538	0.025273627	-0.053484004	-0.0036927399	-0.0042528715	-0.124145724	-0.14834379	0.010374217	0.038362745	0.083425954
0.096180595	0.0019848265	-0.099307954	0.056798972	-0.033360865	0.009714724	0.056641884	-0.08928103	-0.064632416	0.014753375	-0.005625068	0.013981635	-0.10487313	-0.008054219	0.08903221	-0.06442344
0.030412259	0.025635252	-0.012731009	-0.07324535	0.0019436844	0.037586328	-0.06094777	-0.019595185	-0.025466515	0.040225003	-0.007438536	-0.061178986	-0.015783653	0.0889878	0.03638535	0.0685281
-0.056552026	0.02830764	-0.0861628	-0.06359931	-0.077287205	-0.00092005276	-0.080402076	-0.05666099	-0.061343957	-0.054481193	0.06860849	-0.074366845	-0.09761425	0.14134544	0.013545208	0.029112
0.083067514	0.009487019	-0.008749638	0.0045081726	-0.091716066	0.0089643	-0.03537541	0.0066028796	0.028571365	0.08011527	0.029934032	0.020278575	0.043603174	-0.049191047	-0.051898777	0.00065323926
-0.006093581	-0.08387902	0.009870037	-0.00031946038	-0.055362277	-0.082018256	-0.053671952	-0.019510673	0.026704377	-0.032643426	-0.03749637	0.069603644	-0.06627607	-0.07518561	-0.020921629	0.058405682
0.037659023	-0.07600985	-0.0898313	0.008740067	-0.009340407	-0.043869846	-0.09910531	-0.06529733	0.046329737	-0.027704343	-0.0047206837	0.053998865	-0.10736255	-0.05287529	0.04457436	-0.027041124
0.011766518	-0.1005504	-0.04262684	-0.036622345	-0.024089737	-0.04594424	0.031143036	-0.03591138	0.07651599	0.058102712	-0.00034742535	-0.11048543	-0.236029	0.007031734	0.029889867	0.06452451
-0.023194183	0.058495663	0.04953854	-0.0906457	-0.033050932	-0.14713451	0.007784777	-0.03818664	0.07200385	0.0008563041	-0.0112175485	-0.03306214	0.047929987	0.011240822	0.016621672	0.07519902
-0.024672307	-0.027159033	0.033741042	-0.09062485	0.00399953	0.08437334	-0.04959452	-0.0786927	0.0086589325	-0.065275855	0.042055067	-0.052008603	-0.008478044	0.020820253	-0.026780983	0.03010727
-0.009263872	0.04834296	0.0032145353	0.03244024	-0.008404282	0.010609997	-0.020415457	0.005375564	-0.016120557	0.059068765	-0.08152161	-0.08747874	-0.10445379	0.013423756	0.05485562	0.016469426
0.0054199053	-0.09028365	-0.003865689	0.026950784	0.020492949	0.12996659	-0.02133854	-0.007600333	-0.14732121	0.0057827947	0.011718693	0.042021204	-0.04473163	-0.10163918	0.0015320403	0.008180107
0.08493036	-0.041699436	-0.08242077	0.028949782	0.02565036	0.19928525	-0.066530235	-0.059759673	-0.023323352	-0.020985484	0.028404662	-0.05937896	-0.08995445	-0.17358929	-0.07344377	0.007139386
0.060797222	-0.02423405	-0.111934066	-0.087274864	0.071652696	-0.085327215	-0.08908596	0.012410427	-0.08015675	-0.09857154	0.04071318	-0.05972596	-0.0003764786	-0.0155800525	0.105596066	-0.046563882
-0.03742449	0.0023587612	-0.008850172	0.008319054	-0.022432854	-0.073719025	0.09050847	-0.0073609767	-0.07740017	0.013300799	-0.006393742	-0.11858921	-0.06594085	-0.03352911	0.08248389	0.028230257
-0.023354024	0.05333621	-0.03168496	-0.03153405	-0.037441842	-0.097447105	0.039211772	-0.0024171607	-0.13168164	0.00043316057	-0.034353793	-0.04901208	-0.0684648	0.057235744	0.056412864	-0.04490062
0.061317116	-0.03261918	-0.04776471	0.005227822	-0.11265461	0.03423478	-0.056128714	-0.06769369	0.036216646	-0.103031844	0.14902942	0.04469733	0.016522577	-0.06698696	0.014305968	-0.016515052
-0.09515837	0.03890046	0.07772098	-0.057019457	-0.08694862	0.02786207	-0.042873677	0.017341876	-0.0735012	-0.039076705	0.005843881	-0.10842451	-0.054845233	0.0036157665	-0.03535291	-0.01945153
-0.056370094	-0.03602889	-0.018736962	0.057971686	0.033582494	-0.033692446	-0.07302518	0.052296877	0.020090535	-0.026654333	0.019665673	-0.070642054	-0.16046542	-0.03061092	-0.093175426	0.05858941
0.012864566	-0.09898056	0.028211575	-0.115998045	-0.05029614	-0.013530207	0.06863272	-0.048450835	0.057998814	0.03437881	0.004073143	-0.013716797	0.01981676	-0.07045309	0.015767727	0.111973755
-0.053887066	0.096429855	-0.057615235	0.014041586	-0.08248775	-0.04590327	0.04159498	-0.09394696	-0.066463664	0.113188885	0.018499425	0.019376872	-0.12185585	-0.0075284387	0.00808427	-0.078652784
-0.018616281	0.0055993497	0.02233459	-0.016785538	-0.042756815	0.02839429	-0.01367225	0.03903276	0.012857012	-0.07132432	0.048020918	-0.12542641	-0.17164934	-0.009901841	0.012759855	0.06303662
0.04643297	-0.04952413	-0.06669029	0.01581618	0.042406682	-0.061782245	-0.01603592	-0.12205116	0.012742344	0.020251459	0.015992904	-0.10819699	0.022555342	-0.07088005	-0.048871	-0.0068255533
0.08538425	0.022820218	0.007297457	-0.011519761	-0.033982325	0.05396826	-0.06403032	-0.057554685	0.05185011	0.012430887	0.07252968	-0.008009967	-0.08506474	-0.08077026	0.047037568	0.052350294
0.042822067	0.10853741	0.007056981	-0.030100044	0.0028414612	-0.054441422	-0.12228185	0.033430014	-0.067060575	0.06928401	-0.025493091	0.021325495	-0.11406797	0.08843991	-0.01492503	0.0038787147
0.070446625	0.12589625	0.0483494	-0.02504845	0.041448027	-0.034385998	-0.08200579	0.035056345	-0.084918894	0.0057418183	-0.0043250592	-0.11559444	-0.010621786	-0.0038437652	-0.013112932	0.12485647
-0.04073653	0.024025586	0.02980035	0.04499842	0.074194975	0.013030227	-0.07495477	0.02925009	-0.07549931	-0.010756137	-0.021656796	-0.017926952	-0.20880003	-0.016110146	0.033493232	-0.028986234
0.105020344	0.0320309	0.022528935	-0.07780457	0.002499832	-0.031214843	-0.1522646	-0.048899226	-0.025656559	-0.013019884	-0.02813474	-0.059661344	-0.07377018	0.08694898	-0.018689582	0.11146758
0.037533633	0.06392698	-0.03468396	0.08837094	-0.014124289	0.14754313	-0.09185931	0.1103279	0.063551925	0.03738591	-0.16013288	-0.07995285	-0.13751432	0.03762659	0.025430959	0.03654801
-0.02161275	0.041614205	0.058616336	0.047152907	-0.05736146	-0.024760367	0.018717173	-0.039377406	-0.07507071	0.016583402	-0.023013404	0.022567866	-0.11187737	-0.053493854	0.109537706	-0.019960666
-0.015000582	0.07503861	-0.07516225	0.018360192	-0.12747851	-0.011453133	0.042043045	-0.13225229	0.029496763	-0.04003786	0.056869887	-0.050569665	-0.11340307	0.03449048	0.08103307	-0.07506663
-0.020088652	-0.080094494	-0.019329723	0.13124394	0.016294917	0.05127221	0.011498528	0.0023404292	-0.001958143	-0.047988214	-0.15893951	-0.03379754	-0.095584095	-0.04818371	-0.087869234	0.009092661
0.06283703	0.067102686	-0.0027842554	-0.05450832	-0.03715128	0.084817976	-0.058216568	0.0640827	0.04579795	-0.072429225	0.032113396	-0.1436532	-0.10337672	-0.007253217	-0.018353743	0.033583235
0.014077595	0.00088629243	-0.058981724	-0.039348867	-0.10264214	0.06013599	0.049641076	-0.07543891	-0.057987247	-0.012879904	0.024229566	-0.038961995	-0.06287079	-0.095071234	0.10876652	0.018718956
-0.026745494	-0.07546418	-0.0967243	-0.00017693853	0.023609452	-0.06497601	-0.054529507	0.0362184	-0.13041571	0.0577933	-0.06468545	0.02023383	-0.09643634	-0.062871225	-0.09603089	0.073396385
-0.09738791	-0.0001978138	-0.022876048	-0.05396909	-0.1180241	-0.032050338	0.08048742	-0.009747979	-0.07323183	-0.17177942	0.09156942	-0.032073062	-0.12805964	0.005178705	0.04901296	0.029855153
-0.06384896	-0.058562554	0.055530496	0.003975416	0.016189143	-0.061297264	0.016235089	0.008789071	-0.080463216	-0.17626481	-0.017515682	-0.07869711	-0.08459873	0.07750333	-0.013060337	0.046272352
0.11302629	-0.060853213	-0.01760432	-0.09167051	-0.056716673	-0.022392657	-0.10863745	-0.009231836	0.04084025	-0.1206548	-0.0015374209	0.0698909	-0.06729136	0.010856142	-0.081811905	-0.0316469
0.0071279756	-0.0130657265	-0.06933275	-0.050388437	-0.05223001	-0.08998497	-0.053682778	0.065969564	0.04191798	-0.02344283	-0.046466023	-0.06680899	-0.14230578	0.041154236	-0.08521442	0.07185494
-0.033133704	0.0060101924	0.0021842376	0.05556131	-0.015318774	0.078519784	0.03697745	0.009100518	-0.032008637	0.044078663	-0.028601531	0.04607674	-0.07248774	-0.04842965	0.02978754	-0.03330184
-0.016509674	0.07132313	0.011915912	-0.05274697	0.0033791205	-0.09508164	-0.09817385	0.04175113	0.21217978	-0.074013576	-0.05231908	0.038054332	-0.0011582604	0.12450516	-0.004978864	0.06147609
